,assortativity,purity,kind
2628,0.0,0.7842259006815969,sports
2629,0.0,0.7621047430830039,sports
2630,2.2210841084598673e-16,0.9310017407817692,sports
2631,0.0,0.9846938775510203,sports
2632,0.0,0.9840425531914894,sports
2633,0.0,0.9739130434782608,sports
2634,0.0,0.9663780663780663,sports
2635,0.0,0.9444444444444444,sports
2636,2.220472270861664e-16,0.9155844155844156,sports
2637,-2.221092851441207e-16,0.9411449973247725,sports
2638,2.220682066049765e-16,0.8787878787878788,sports
2639,0.0,0.9904761904761905,sports
2640,-2.221092851441207e-16,0.8777787205158663,sports
2641,0.0,0.851932286446152,sports
2642,0.0,0.980952380952381,sports
2643,0.0,0.8532608695652174,sports
2644,0.0,0.7528840662478584,sports
2645,0.0,0.9508503401360544,sports
2646,0.0,0.7898989898989899,sports
2647,2.220472270861664e-16,0.9017316017316017,sports
2648,0.0,0.9747474747474747,sports
2649,0.0,0.9857142857142858,sports
2650,0.0,0.8888888888888888,sports
2651,2.220682066049765e-16,0.8673607496095783,sports
2652,2.220862799634932e-16,0.9266077093146208,sports
2653,0.0,0.8531358885017422,sports
2654,2.2205488096191227e-16,0.9430310937160252,sports
2655,0.0,0.7221668328348289,sports
2656,0.0,0.9407894736842105,sports
2657,2.220862799634932e-16,0.819978838014621,sports
2658,-2.220685344374886e-16,0.9096385542168675,sports
2659,0.0,0.9795918367346939,sports
2660,0.0,0.9790432301953039,sports
2661,-2.2204726350507114e-16,0.9817498291182502,sports
2662,0.0,0.9653310104529617,sports
2663,0.0,0.984375,sports
2664,0.0,0.8825581395348838,sports
2665,2.220862799634932e-16,0.9275990099009901,sports
2666,0.0,0.962962962962963,sports
2667,2.220874458675212e-16,0.9380530973451328,sports
2668,0.0,0.9678538390379279,sports
2669,0.0,0.9663299663299663,sports
2670,2.220547425593702e-16,0.9361702127659575,sports
2671,0.0,0.9001384344324188,sports
2672,-2.2204726350507114e-16,0.9946236559139785,sports
2673,2.2205488096191227e-16,0.8537296037296037,sports
2674,0.0,0.9242424242424242,sports
2675,0.0,0.939010989010989,sports
2676,0.0,0.9196894488990709,sports
2677,0.0,0.9894105782160466,sports
2678,0.0,0.8885992353145638,sports
2679,0.0,0.9898474541331684,sports
2680,2.220862799634932e-16,0.8528686396677051,sports
2681,0.0,0.9752633753356745,sports
2682,0.0,0.8488271604938271,sports
2683,0.0,0.9677535363222249,sports
2684,0.0,0.7462191358024691,sports
2685,0.0,0.8856809078771696,sports
2686,0.0,0.9726470588235294,sports
2687,2.220862799634932e-16,0.962962962962963,sports
2688,0.0,0.9216951296647691,sports
2689,0.0,0.980952380952381,sports
2690,0.0,0.8983561643835616,sports
2691,2.220874458675212e-16,0.9696691176470589,sports
2692,0.0,0.9897788902795162,sports
2693,0.0,0.9071428571428571,sports
2694,0.0,0.7676088971269694,sports
2695,0.0,0.9813084112149533,sports
2696,0.0,0.9295774647887324,sports
2697,0.0,0.9254827529295263,sports
2698,0.0,0.9482758620689655,sports
2699,0.0,0.9854368932038835,sports
2700,0.0,0.8557005281143213,sports
2701,0.0,0.9710463624702217,sports
2702,0.0,0.9023921774052732,sports
2703,0.0,0.9688375350140056,sports
2704,2.220874458675212e-16,0.9795918367346939,sports
2705,0.0,0.7563261480787253,sports
2706,0.0,0.8515625,sports
2707,0.0,0.8610176619007569,sports
2708,0.0,0.9682971014492754,sports
2709,0.0,0.9708227971211827,sports
2710,0.0,0.9656862745098039,sports
2711,0.0,0.9493181818181818,sports
2712,0.0,0.9694897959183674,sports
2713,0.0,0.9250531537916371,sports
2714,0.0,0.9488795518207283,sports
2715,0.0,0.9180742119962761,sports
2716,2.220874458675212e-16,1.0,sports
2717,0.0,0.990909090909091,sports
2718,0.0,0.9506172839506173,sports
2719,0.0,0.8102503912363067,sports
2720,0.0,0.9680250305250304,sports
2721,0.0,0.8103693181818181,sports
2722,0.0,0.9822303921568627,sports
2723,0.0,0.8612162162162162,sports
2724,0.0,0.8715316315205328,sports
2725,0.0,0.9047457243175898,sports
2726,0.0,0.9814359814359814,sports
2727,0.0,0.9948979591836735,sports
2728,0.0,0.9377147766323024,sports
2729,0.0,0.8119474614801718,sports
2730,0.0,0.8144444444444444,sports
2731,0.0,0.9826243691420331,sports
2732,0.0,0.908831201093032,sports
2733,2.220874458675212e-16,0.9452054794520548,sports
2734,2.220874458675212e-16,0.7442176870748298,sports
2735,0.0,0.9204545454545454,sports
2736,0.0,0.8734767025089605,sports
2737,0.0,0.9947916666666667,sports
2738,0.0,0.9773008849557522,sports
2739,0.0,0.9852941176470589,sports
2740,0.0,0.9775132275132274,sports
2741,0.0,0.9332264957264957,sports
2742,0.0,0.9134615384615385,sports
2743,0.0,0.9060018152938507,sports
2744,0.0,0.9634045371750289,sports
2745,0.0,0.918892760356175,sports
2746,0.0,0.968079539508111,sports
2747,-2.2205460693426223e-16,0.7497545409916544,sports
2748,2.220874458675212e-16,0.960791165781381,sports
2749,0.0,0.9383561643835616,sports
2750,0.0,0.8869026857342169,sports
2751,0.0,0.995049504950495,sports
2752,0.0,0.9793555501102671,sports
2753,2.220862799634932e-16,0.874596674112683,sports
2754,0.0,0.7849807445442876,sports
2755,0.0,0.9512195121951219,sports
2756,0.0,0.7770741793745153,sports
2757,2.220682066049765e-16,0.9392536475869809,sports
2758,0.0,0.9264083360468902,sports
2759,2.220874458675212e-16,0.672311348781937,sports
2760,0.0,0.9341224294595887,sports
2761,0.0,0.9338061465721039,sports
2762,0.0,0.9582488167680865,sports
2763,0.0,0.9808673469387754,sports
2764,0.0,0.8774637127578304,sports
2765,0.0,0.9895833333333333,sports
2766,0.0,0.95,sports
2767,2.2205488096191227e-16,0.8990033222591363,sports
2768,0.0,0.9161345253299276,sports
2769,0.0,0.9891304347826086,sports
2770,0.0,0.9720335843931349,sports
2771,0.0,0.8962728551336145,sports
2772,0.0,0.9480065171554533,sports
2773,0.0,0.9849415494353081,sports
2774,0.0,0.920126019273536,sports
2775,0.0,0.9854761904761904,sports
2776,0.0,0.8842391304347826,sports
2777,0.0,0.9415169052695704,sports
2778,-2.2204726350507114e-16,0.9951456310679612,sports
2779,2.220874458675212e-16,0.913978494623656,sports
2780,2.2205488096191227e-16,0.8505329457364341,sports
2781,0.0,0.9478458049886621,sports
2782,0.0,0.9251855779427359,sports
2783,0.0,0.9296366730057051,sports
2784,0.0,0.9771142109851787,sports
2785,0.0,0.9110344827586206,sports
2786,0.0,0.9384301732925586,sports
2787,0.0,0.7737590799031477,sports
2788,0.0,0.9885190918472653,sports
2789,0.0,0.9281760435571689,sports
2790,0.0,0.8670725520040589,sports
2791,0.0,0.98,sports
2792,0.0,0.99,sports
2793,0.0,0.8960101867572157,sports
2794,0.0,0.8690476190476191,sports
2795,0.0,0.8391457680250785,sports
2796,0.0,0.8411338167435728,sports
2797,0.0,0.8876033981667784,sports
2798,0.0,0.9670138888888888,sports
2799,0.0,1.0,sports
2800,0.0,0.8713815789473685,sports
2801,0.0,0.7455225875434375,sports
2802,0.0,0.981651376146789,sports
2803,0.0,0.9033333333333333,sports
2804,0.0,0.884453781512605,sports
2805,0.0,0.7796875,sports
2806,0.0,0.9727637953444406,sports
2807,0.0,0.8930434782608696,sports
2808,0.0,0.9080492424242425,sports
2809,0.0,0.9793814432989691,sports
2810,2.220547425593702e-16,0.8344155844155844,sports
2811,0.0,0.883495145631068,sports
2812,0.0,0.9947916666666667,sports
2813,0.0,0.7402323799795709,sports
2814,0.0,0.980361956103196,sports
2815,0.0,0.9901960784313726,sports
2816,0.0,0.9411764705882353,sports
2817,0.0,0.9073983739837399,sports
2818,0.0,0.9640244713392738,sports
2819,0.0,0.9754901960784313,sports
2820,0.0,0.9851485148514851,sports
2821,0.0,0.894543904518329,sports
2822,0.0,0.9382716049382716,sports
2823,0.0,0.975393127548049,sports
2824,0.0,0.9761904761904762,sports
2825,2.220874458675212e-16,0.9714472945141359,sports
2826,0.0,0.8585581085581085,sports
2827,0.0,0.9817813765182186,sports
2828,-2.2204726350507114e-16,0.9008771929824562,sports
2829,0.0,0.98125,sports
2830,-2.2205546391392636e-16,0.9711071695294996,sports
2831,0.0,0.9097819850831899,sports
2832,0.0,0.9483630952380953,sports
2833,0.0,1.0,sports
2834,0.0,0.7220518867924528,sports
2835,0.0,0.9564986992966567,sports
2836,2.220472270861664e-16,0.8783783783783784,sports
2837,0.0,0.8836311589174184,sports
2838,0.0,0.8644859813084111,sports
2839,0.0,0.9345210280373832,sports
2840,0.0,0.7936602870813397,sports
2841,0.0,0.8987234042553192,sports
2842,0.0,0.94644584139265,sports
2843,2.220862799634932e-16,0.9328600752651386,sports
2844,0.0,0.8720029239766083,sports
2845,0.0,0.9813084112149533,sports
2846,0.0,0.978494623655914,sports
2847,0.0,0.989356884057971,sports
2848,0.0,0.9742268041237113,sports
2849,0.0,0.8879512423816222,sports
2850,0.0,0.9751923076923077,sports
2851,0.0,0.8801369863013699,sports
2852,0.0,0.9391891891891893,sports
2853,0.0,0.9534883720930232,sports
2854,0.0,0.9151946818613486,sports
2855,0.0,0.8524904214559387,sports
2856,0.0,0.9,sports
2857,-2.220685344374886e-16,0.898876404494382,sports
2858,0.0,0.9476744186046512,sports
2859,0.0,0.8933143669985775,sports
2860,2.220472270861664e-16,0.888235294117647,sports
2861,0.0,0.915929203539823,sports
2862,0.0,0.963768115942029,sports
2863,2.2208516101725503e-16,0.7473039215686275,sports
2864,0.0,0.9894736842105263,sports
2865,-2.2204726350507114e-16,0.865035831195258,sports
2866,0.0,0.9802941176470588,sports
2867,0.0,0.9430379746835442,sports
2868,0.0,0.9427295918367347,sports
2869,2.220874458675212e-16,0.9791666666666667,sports
2870,0.0,0.9417228341278974,sports
2871,0.0,0.9292008961911875,sports
2872,0.0,0.947831715210356,sports
2873,0.0,0.9714285714285714,sports
2874,2.220862799634932e-16,0.9549802611600364,sports
2875,0.0,0.9293263646922183,sports
2876,0.0,0.9606775559588627,sports
2877,0.0,0.7462406015037594,sports
2878,2.220862799634932e-16,0.9323385784047749,sports
2879,0.0,0.9368421052631579,sports
2880,0.0,0.9298020527859238,sports
2881,0.0,0.9244061832348875,sports
2882,0.0,0.9568234746157429,sports
2883,2.220682066049765e-16,0.89375,sports
2884,2.2205488096191227e-16,0.9299863387978142,sports
2885,0.0,0.8723948344201509,sports
2886,2.220862799634932e-16,0.752046866177301,sports
2887,2.2205488096191227e-16,0.8850574712643677,sports
2888,0.0,0.9254761904761905,sports
2889,0.0,0.9333333333333333,sports
2890,2.2205488096191227e-16,0.8455324224680113,sports
2891,2.220472270861664e-16,0.8913043478260869,sports
2892,0.0,0.9672897196261683,sports
2893,0.0,0.9851485148514851,sports
2894,0.0,0.9291666666666667,sports
2895,-2.220550222182486e-16,0.8104691075514874,sports
2896,0.0,0.9896907216494846,sports
2897,0.0,0.9522755646351152,sports
2898,0.0,0.980952380952381,sports
2899,-2.220550222182486e-16,0.7941025641025641,sports
2900,0.0,0.917670295789575,sports
2901,2.2208516101725503e-16,0.8888374961455443,sports
2902,0.0,0.8907682234831951,sports
2903,0.0,0.9854368932038835,sports
2904,0.0,0.900235294117647,sports
2905,-2.220685344374886e-16,0.8988095238095238,sports
2906,0.0,0.9361111111111111,sports
2907,0.0,0.9345259827187538,sports
2908,-2.221092851441207e-16,0.9089417091114884,sports
2909,0.0,0.9750880187773392,sports
2910,0.0,0.95,sports
2911,0.0,0.8809913132345426,sports
2912,0.0,0.9195631628688439,sports
2913,0.0,0.9025924221506366,sports
2914,0.0,0.9783917580947283,sports
2915,0.0,0.9201920192019202,sports
2916,2.220862799634932e-16,0.9193349753694582,sports
2917,0.0,0.9704059829059829,sports
2918,0.0,0.9487179487179487,sports
2919,0.0,0.927710843373494,sports
2920,2.220862799634932e-16,0.9357517482517483,sports
2921,0.0,0.9444444444444444,sports
2922,2.220682066049765e-16,0.9337349397590362,sports
2923,2.220874458675212e-16,0.7398954703832752,sports
2924,0.0,0.9319319319319319,sports
2925,2.220874458675212e-16,0.981651376146789,sports
2926,0.0,0.967183008623443,sports
2927,0.0,0.9843434343434343,sports
2928,0.0,0.8834147503872274,sports
2929,0.0,0.910569105691057,sports
2930,0.0,0.8743221690590112,sports
2931,0.0,0.8640886476707372,sports
2932,0.0,0.9375959079283888,sports
2933,0.0,0.7410410874266296,sports
2934,0.0,0.9466666666666667,sports
2935,0.0,0.9751700680272108,sports
2936,0.0,0.9295774647887324,sports
2937,0.0,0.9175257731958764,sports
2938,2.2206788546375827e-16,0.7646466905187835,sports
2939,-2.2204726350507114e-16,0.7282608695652174,sports
2940,2.220472270861664e-16,0.8963414634146342,sports
2941,0.0,0.9314631086782985,sports
2942,0.0,0.9116436100131753,sports
2943,0.0,0.9739583333333333,sports
2944,0.0,0.9650555629937073,sports
2945,0.0,0.8235143442622951,sports
2946,0.0,0.9516129032258065,sports
2947,0.0,0.980952380952381,sports
2948,2.220874458675212e-16,0.9900990099009901,sports
2949,0.0,0.985,sports
2950,0.0,0.94,sports
2951,0.0,0.9380952380952381,sports
2952,0.0,0.9956140350877193,sports
2953,0.0,0.9684319833852544,sports
2954,-2.220672625377788e-16,0.9470809792843691,sports
2955,0.0,0.8688311688311688,sports
2956,0.0,0.95,sports
2957,0.0,0.9028159340659341,sports
2958,0.0,0.9778761061946903,sports
2959,0.0,0.7544711686709837,sports
2960,0.0,0.8165284446384403,sports
2961,0.0,0.9267508865248226,sports
2962,2.220874458675212e-16,0.9671052631578947,sports
2963,0.0,0.8459082200529149,sports
2964,0.0,0.8360576923076923,sports
2965,0.0,0.7958726415094339,sports
2966,0.0,0.9,sports
2967,0.0,0.9079111944965603,sports
2968,0.0,0.9322222222222223,sports
2969,0.0,0.8713815789473685,sports
2970,0.0,0.9286549707602338,sports
2971,0.0,0.9857142857142858,sports
2972,2.2205488096191227e-16,0.9525175860792299,sports
2973,0.0,0.9197607260726073,sports
2974,0.0,0.9789473684210526,sports
2975,0.0,0.9294117647058824,sports
2976,0.0,0.9719051148999258,sports
2977,0.0,0.932555615843733,sports
2978,0.0,0.8994683751363141,sports
2979,0.0,0.9606314432989691,sports
2980,2.220874458675212e-16,0.908973580321895,sports
2981,0.0,0.9825140449438202,sports
2982,0.0,0.8876623376623377,sports
2983,0.0,0.8505200860832138,sports
2984,0.0,0.9801980198019802,sports
2985,0.0,0.99,sports
2986,0.0,0.6807336182336182,sports
2987,0.0,0.9851455733808675,sports
2988,0.0,0.9046575342465752,sports
2989,0.0,0.9022988505747127,sports
2990,0.0,0.9247053688345701,sports
2991,0.0,0.9493589743589743,sports
2992,2.220682066049765e-16,0.8564043209876544,sports
2993,0.0,0.784242129178838,sports
2994,0.0,0.9883888743112044,sports
2995,0.0,0.8834149326805385,sports
2996,2.220682066049765e-16,0.8194658448895737,sports
2997,0.0,0.9375,sports
2998,0.0,0.7777777777777778,sports
2999,-2.220685344374886e-16,0.9147565441475654,sports
3000,0.0,0.5785578747628084,politics
3001,0.0,0.6741293532338308,politics
3002,-2.2327988054308954e-16,0.6848284166164961,politics
3003,0.0,0.625,politics
3004,0.0,0.8383043358188346,politics
3005,2.230876034362388e-16,0.8511424731182795,politics
3006,-2.2374345417506496e-16,0.6647869674185464,politics
3007,0.0,0.626978417266187,politics
3008,0.0,0.6346280447662935,politics
3009,-2.232329547550931e-16,0.652,politics
3010,0.0,0.7222222222222222,politics
3011,-2.251201201437262e-16,0.7338935574229692,politics
3012,2.230876034362388e-16,0.7776902887139108,politics
3013,0.0,0.5876951331496787,politics
3014,0.0,0.642562984496124,politics
3015,-2.2491505670880117e-16,0.7139694041867954,politics
3016,0.0,0.6360887096774194,politics
3017,0.0,0.633239612621056,politics
3018,0.0,0.8367346938775511,politics
3019,0.0,0.7188888888888889,politics
3020,0.0,0.6983870967741936,politics
3021,2.230876034362388e-16,0.61963406052076,politics
3022,0.0,0.6219886632026452,politics
3023,0.0,0.7927749820273184,politics
3024,0.0,0.8134057971014492,politics
3025,2.238017408490181e-16,0.7956521739130435,politics
3026,0.0,0.6723140495867768,politics
3027,0.0,0.751984126984127,politics
3028,-2.23623757225188e-16,0.5841694537346711,politics
3029,0.0,0.6431291653443352,politics
3030,0.0,0.875,politics
3031,0.0,0.6418439716312057,politics
3032,0.0,0.7833333333333333,politics
3033,0.0,0.7528490028490029,politics
3034,0.0,0.7686688311688312,politics
3035,0.0,0.6093266253869969,politics
3036,2.2358373899526814e-16,0.6537433155080214,politics
3037,0.0,0.7073412698412699,politics
3038,0.0,0.587386018237082,politics
3039,0.0,0.6232843137254902,politics
3040,0.0,0.6868091378039793,politics
3041,0.0,0.7275641025641026,politics
3042,0.0,0.6477805348773091,politics
3043,0.0,0.6726190476190477,politics
3044,0.0,0.6518518518518519,politics
3045,0.0,0.7285469107551488,politics
3046,0.0,0.7355371900826446,politics
3047,0.0,0.6670858785483291,politics
3048,0.0,0.6955498502353445,politics
3049,2.230358754827323e-16,0.6838652482269503,politics
3050,0.0,0.7341015791720017,politics
3051,0.0,0.7724528301886793,politics
3052,0.0,0.7912510686805359,politics
3053,0.0,0.6489247311827957,politics
3054,0.0,0.6685320145757419,politics
3055,0.0,0.6803524559430072,politics
3056,0.0,0.6100217864923747,politics
3057,-2.23321992211887e-16,0.759340258793512,politics
3058,2.2463758020366104e-16,0.6048632218844985,politics
3059,0.0,0.6246565934065934,politics
3060,0.0,0.7093926553672316,politics
3061,0.0,0.6768518518518518,politics
3062,0.0,0.7001231527093597,politics
3063,0.0,0.7658730158730158,politics
3064,0.0,0.6815718157181572,politics
3065,0.0,0.6484593837535013,politics
3066,0.0,0.7592592592592593,politics
3067,0.0,0.78125,politics
3068,0.0,0.6956464725937582,politics
3069,0.0,0.703544994156603,politics
3070,0.0,0.7890909090909091,politics
3071,0.0,0.7577404479578393,politics
3072,0.0,0.8321114369501467,politics
3073,0.0,0.683427587902631,politics
3074,0.0,0.6643356643356644,politics
3075,0.0,0.6057664858692549,politics
3076,0.0,0.7917271407837445,politics
3077,2.2358373899526814e-16,0.590483870967742,politics
3078,-2.261474720141341e-16,0.6793103448275861,politics
3079,-2.23321992211887e-16,0.5946153846153845,politics
3080,0.0,0.6595622119815668,politics
3081,0.0,0.639080459770115,politics
3082,0.0,0.7988721804511278,politics
3083,0.0,0.6464460784313726,politics
3084,0.0,0.7688172043010753,politics
3085,0.0,0.7840210711150132,politics
3086,0.0,0.5618041678561233,politics
3087,0.0,0.5974264705882353,politics
3088,0.0,0.7165242165242165,politics
3089,0.0,0.7879824132877381,politics
3090,0.0,0.716023166023166,politics
3091,0.0,0.5766233766233766,politics
3092,-2.234809241333516e-16,0.5996503496503496,politics
3093,0.0,0.7188888888888889,politics
3094,0.0,0.8586206896551725,politics
3095,0.0,0.7207650273224044,politics
3096,-2.23321992211887e-16,0.7675170679123249,politics
3097,0.0,0.6826923076923077,politics
3098,0.0,0.5507518796992481,politics
3099,0.0,0.5959645669291338,politics
3100,0.0,0.7023809523809523,politics
3101,0.0,0.6321138211382114,politics
3102,-2.23623757225188e-16,0.6053921568627452,politics
3103,0.0,0.5777570093457944,politics
3104,0.0,0.7533163265306122,politics
3105,0.0,0.7139724310776943,politics
3106,0.0,0.7324675324675325,politics
3107,0.0,0.7434988179669031,politics
3108,0.0,0.669407894736842,politics
3109,-2.23623757225188e-16,0.7488344988344988,politics
3110,0.0,0.8608247422680413,politics
3111,0.0,0.6130496453900709,politics
3112,0.0,0.6014111787493082,politics
3113,0.0,0.687909469922573,politics
3114,0.0,0.6237781036168133,politics
3115,0.0,0.6315577078288943,politics
3116,2.238017408490181e-16,0.701867816091954,politics
3117,0.0,0.6848958333333333,politics
3118,0.0,0.787437343358396,politics
3119,0.0,0.6750396615547329,politics
3120,0.0,0.638148667601683,politics
3121,0.0,0.7987347703842549,politics
3122,0.0,0.7341592920353982,politics
3123,2.2352204590530295e-16,0.5898760330578512,politics
3124,-2.23321992211887e-16,0.6336382113821138,politics
3125,-2.23321992211887e-16,0.8333333333333333,politics
3126,0.0,0.6887254901960784,politics
3127,0.0,0.6974137931034483,politics
3128,0.0,0.6620822241940254,politics
3129,0.0,0.59983429991715,politics
3130,2.229376414635007e-16,0.7777278177458034,politics
3131,0.0,0.6778846153846154,politics
3132,0.0,0.8146170277693012,politics
3133,0.0,0.617948717948718,politics
3134,0.0,0.7365026278069757,politics
3135,2.225672355894401e-16,0.7078817733990148,politics
3136,0.0,0.6167153996101364,politics
3137,2.238017408490181e-16,0.6138147566718996,politics
3138,0.0,0.5847272727272728,politics
3139,0.0,0.5730311355311355,politics
3140,0.0,0.7618371212121212,politics
3141,0.0,0.6074380165289256,politics
3142,0.0,0.7835820895522387,politics
3143,0.0,0.6975206611570248,politics
3144,0.0,0.8283302063789868,politics
3145,0.0,0.7294973544973544,politics
3146,-2.232329547550931e-16,0.7755102040816326,politics
3147,0.0,0.6036625245258338,politics
3148,2.230876034362388e-16,0.6658333333333333,politics
3149,-2.251201201437262e-16,0.5892049127343245,politics
3150,-2.241557047813459e-16,0.6351851851851852,politics
3151,-2.2345683364909647e-16,0.7515555555555555,politics
3152,-2.226925800982654e-16,0.7334782608695652,politics
3153,0.0,0.6494252873563218,politics
3154,0.0,0.8251488095238095,politics
3155,0.0,0.6908653846153846,politics
3156,0.0,0.6346153846153846,politics
3157,0.0,0.7871287128712872,politics
3158,0.0,0.8101851851851851,politics
3159,2.2613258902145755e-16,0.7131868131868132,politics
3160,0.0,0.7605218855218856,politics
3161,0.0,0.6538461538461539,politics
3162,0.0,0.7212121212121212,politics
3163,-2.232329547550931e-16,0.704865556978233,politics
3164,0.0,0.712215909090909,politics
3165,0.0,0.8135235732009926,politics
3166,0.0,0.6841897233201581,politics
3167,0.0,0.6879866518353726,politics
3168,-2.241557047813459e-16,0.7662337662337662,politics
3169,0.0,0.5412087912087913,politics
3170,0.0,0.7360998376623377,politics
3171,2.230358754827323e-16,0.7272727272727273,politics
3172,0.0,0.6745005875440657,politics
3173,0.0,0.7597402597402598,politics
3174,0.0,0.6705670567056705,politics
3175,0.0,0.7261904761904763,politics
3176,2.2358373899526814e-16,0.6993753253513795,politics
3177,0.0,0.7982456140350878,politics
3178,2.238017408490181e-16,0.6758620689655173,politics
3179,0.0,0.6556603773584906,politics
3180,0.0,0.8483560090702948,politics
3181,0.0,0.5824440619621343,politics
3182,0.0,0.6022280471821756,politics
3183,0.0,0.6638418079096045,politics
3184,0.0,0.7521306818181819,politics
3185,0.0,0.6678004535147393,politics
3186,0.0,0.7007389162561577,politics
3187,0.0,0.8241379310344827,politics
3188,0.0,0.7812832328961361,politics
3189,0.0,0.7824786324786325,politics
3190,0.0,0.8168730650154798,politics
3191,0.0,0.7012387387387388,politics
3192,0.0,0.7159730033745781,politics
3193,0.0,0.6868886818816954,politics
3194,0.0,0.5736946463978849,politics
3195,0.0,0.7431914893617022,politics
3196,0.0,0.7750995134896064,politics
3197,0.0,0.6025219298245614,politics
3198,0.0,0.7277310924369749,politics
3199,0.0,0.8472727272727273,politics
3200,2.230358754827323e-16,0.771416083916084,politics
3201,-2.23321992211887e-16,0.7011764705882353,politics
3202,2.2336629900196596e-16,0.6185397867104183,politics
3203,0.0,0.8184260429835651,politics
3204,0.0,0.6817738791423003,politics
3205,2.2352204590530295e-16,0.7329192546583851,politics
3206,0.0,0.7091836734693877,politics
3207,-2.2266139549426755e-16,0.8172043010752688,politics
3208,0.0,0.6190029985007497,politics
3209,0.0,0.7138394251796314,politics
3210,-2.227752423516733e-16,0.7164869029275809,politics
3211,-2.234809241333516e-16,0.7392857142857143,politics
3212,0.0,0.6900210084033613,politics
3213,0.0,0.6899209486166007,politics
3214,0.0,0.6565566458519179,politics
3215,0.0,0.6464912280701754,politics
3216,0.0,0.8148148148148148,politics
3217,0.0,0.6920289855072463,politics
3218,0.0,0.6639949109414758,politics
3219,0.0,0.7802075611564121,politics
3220,0.0,0.8302752293577982,politics
3221,0.0,0.5711054566016398,politics
3222,0.0,0.6566985645933014,politics
3223,0.0,0.7038088874039425,politics
3224,0.0,0.5978260869565217,politics
3225,0.0,0.747276688453159,politics
3226,0.0,0.675,politics
3227,2.2224869003985207e-16,0.5406860789788592,politics
3228,0.0,0.8378489326765188,politics
3229,0.0,0.6014492753623188,politics
3230,0.0,0.5917293233082707,politics
3231,0.0,0.7041666666666666,politics
3232,2.2463758020366104e-16,0.6709280303030303,politics
3233,2.2370711319790516e-16,0.5712143928035982,politics
3234,0.0,0.6365710560625815,politics
3235,0.0,0.6536789297658863,politics
3236,2.2315498163501424e-16,0.6941687344913152,politics
3237,0.0,0.669606512890095,politics
3238,0.0,0.8045112781954887,politics
3239,0.0,0.6453316953316953,politics
3240,-2.2277801818026065e-16,0.6063448275862069,politics
3241,0.0,0.6762038774233896,politics
3242,0.0,0.7324561403508771,politics
3243,2.2551020121444106e-16,0.8080731150038081,politics
3244,0.0,0.6906099518459069,politics
3245,-2.253070003258341e-16,0.668778801843318,politics
3246,2.2336629900196596e-16,0.7841091492776886,politics
3247,0.0,0.7227987947773686,politics
3248,0.0,0.6596459096459096,politics
3249,0.0,0.6822580645161291,politics
3250,0.0,0.73342175066313,politics
3251,0.0,0.6448412698412698,politics
3252,0.0,0.652801724137931,politics
3253,0.0,0.6979797979797979,politics
3254,0.0,0.7683130517776187,politics
3255,0.0,0.5398425196850394,politics
3256,0.0,0.7925880425880426,politics
3257,0.0,0.6144629867351306,politics
3258,0.0,0.688562925170068,politics
3259,0.0,0.741956241956242,politics
3260,0.0,0.727518959913326,politics
3261,0.0,0.6223958333333333,politics
3262,0.0,0.6626016260162602,politics
3263,0.0,0.6671352702280537,politics
3264,0.0,0.6414098775854791,politics
3265,0.0,0.7979537196404667,politics
3266,0.0,0.6470588235294117,politics
3267,0.0,0.7870882740447958,politics
3268,0.0,0.7571081830790569,politics
3269,0.0,0.6716056034482758,politics
3270,0.0,0.820016939582157,politics
3271,0.0,0.8809523809523809,politics
3272,0.0,0.8202187720536345,politics
3273,2.254783264744199e-16,0.5710407239819004,politics
3274,0.0,0.6523207990599296,politics
3275,0.0,0.6573268921095008,politics
3276,0.0,0.6301587301587301,politics
3277,2.230876034362388e-16,0.8076923076923077,politics
3278,0.0,0.8112582781456954,politics
3279,0.0,0.7724628312863606,politics
3280,0.0,0.7182203389830508,politics
3281,0.0,0.8299319727891157,politics
3282,0.0,0.6099228611500701,politics
3283,0.0,0.7821234876929495,politics
3284,0.0,0.7806122448979591,politics
3285,0.0,0.7131006864988558,politics
3286,0.0,0.8543307086614174,politics
3287,0.0,0.5782828282828283,politics
3288,2.230358754827323e-16,0.5491803278688525,politics
3289,0.0,0.560952380952381,politics
3290,0.0,0.5574178559575174,politics
3291,-2.234809241333516e-16,0.7868217054263567,politics
3292,0.0,0.664767616191904,politics
3293,0.0,0.6815476190476191,politics
3294,0.0,0.7159366057671142,politics
3295,0.0,0.6236979166666667,politics
3296,-2.2266139549426755e-16,0.7757990867579909,politics
3297,-2.234809241333516e-16,0.5859995461765374,politics
3298,0.0,0.833616298811545,politics
3299,0.0,0.5834715312327252,politics
3300,0.0,0.8095145631067961,politics
3301,2.230358754827323e-16,0.6489071038251366,politics
3302,0.0,0.7422014260249554,politics
3303,0.0,0.6559139784946236,politics
3304,0.0,0.6431578947368422,politics
3305,0.0,0.8467741935483871,politics
3306,0.0,0.6673770491803279,politics
3307,0.0,0.7532250358337315,politics
3308,0.0,0.7660954145437702,politics
3309,0.0,0.8392857142857142,politics
3310,0.0,0.6608606557377049,politics
3311,0.0,0.647,politics
3312,0.0,0.756914433880726,politics
3313,0.0,0.8049999999999999,politics
3314,0.0,0.6803738317757009,politics
3315,0.0,0.6365217391304347,politics
3316,0.0,0.7641325536062378,politics
3317,0.0,0.63,politics
3318,2.2454312642290946e-16,0.7899159663865546,politics
